Code,CPT/HCPCS,Description,Revenue Code,Unit Price,Cash Price,Min Allowable,Max Allowable
30000600,81003,HC URNLS DIP STICK/TABLET RGNT AUTO W/O MICROSCOPY,0300,$81.00,$40.50,$44.63,$72.90
30000614,82438,HC CHLORIDE OTHER SOURCE,0300,$81.00,$40.50,$44.63,$72.90
30002000,87804,HC IAAD IA INFLUENZA B,0300,$81.00,$40.50,$44.63,$72.90
30000648,83874,HC MYOGLOBIN,0300,$82.00,$41.00,$45.18,$73.80
30000648,83874,HC MYOGLOBIN,0300,$82.00,$41.00,$45.18,$73.80
30000685,86376,HC MICROSOMAL ANTIBODIES EACH,0300,$84.00,$42.00,$46.28,$75.60
30000685,86376,HC MICROSOMAL ANTIBODIES EACH,0300,$84.00,$42.00,$46.28,$75.60
30000927,84466,HC ASSAY OF TRANSFERRIN,0300,$85.00,$42.50,$46.84,$76.50
30000712,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$87.00,$43.50,$47.94,$78.30
30000712,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$87.00,$43.50,$47.94,$78.30
30000712,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$87.00,$43.50,$47.94,$78.30
30000691,86622,HC ANTIBODY BRUCELLA,0300,$88.00,$44.00,$48.49,$79.20
30000137,82552,HC CREATINE KINASE ISOENZYMES,0300,$88.00,$44.00,$48.49,$79.20
30000691,86622,HC ANTIBODY BRUCELLA,0300,$88.00,$44.00,$48.49,$79.20
30000017,80076,HC HEPATIC FUNCTION PANEL,0300,$89.00,$44.50,$49.04,$80.10
30000989,83883,HC ASSAY OF NEPHELOMETRY EACH ANALYTE NES,0300,$90.00,$45.00,$49.59,$81.00
30000718,87081,HC CUL PRSMPTV PTHGNC ORGANISM SCRN W/COLONY ESTIMJ,0300,$90.00,$45.00,$49.59,$81.00
30000989,83883,HC ASSAY OF NEPHELOMETRY EACH ANALYTE NES,0300,$90.00,$45.00,$49.59,$81.00
30000542,87999,HC UNLISTED MICROBIOLOGY,0300,$92.00,$46.00,$50.69,$82.80
30000660,84999,HC UNLISTED CHEMISTRY PROCEDURE,0300,$92.00,$46.00,$50.69,$82.80
30000767,82150,HC ASSAY OF AMYLASE,0300,$92.00,$46.00,$50.69,$82.80
30000768,82150,HC ASSAY OF AMYLASE,0300,$92.00,$46.00,$50.69,$82.80
30000709,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$92.00,$46.00,$50.69,$82.80
30000715,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$92.00,$46.00,$50.69,$82.80
30000542,87999,HC UNLISTED MICROBIOLOGY,0300,$92.00,$46.00,$50.69,$82.80
30000589,80188,HC DRUG SCREEN QUANTITATIVE PRIMIDONE,0300,$92.00,$46.00,$50.69,$82.80
30000660,84999,HC UNLISTED CHEMISTRY PROCEDURE,0300,$92.00,$46.00,$50.69,$82.80
30000709,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$92.00,$46.00,$50.69,$82.80
30000715,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$92.00,$46.00,$50.69,$82.80
30000767,82150,HC ASSAY OF AMYLASE,0300,$92.00,$46.00,$50.69,$82.80
30000768,82150,HC ASSAY OF AMYLASE,0300,$92.00,$46.00,$50.69,$82.80
30000709,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$92.00,$46.00,$50.69,$82.80
30000715,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$92.00,$46.00,$50.69,$82.80
30000370,86255,HC FLUORESCENT NONNFCT AGT ANTB SCREEN EA ANTIBODY,0300,$94.00,$47.00,$51.79,$84.60
30000135,80349,HC DRUG TEST DEFINITIVE 1-7 CLASSES,0300,$96.00,$48.00,$52.90,$86.40
30000701,87046,HC CUL BACT STOOL AEROBIC ADDL PATHOGENS&ID EA,0300,$96.00,$48.00,$52.90,$86.40
30000754,80361,HC DRUG TEST DEFINITIVE 1-7 CLASSES,0300,$96.00,$48.00,$52.90,$86.40
30000755,80324,HC DRUG TEST DEFINITIVE 1-7 CLASSES,0300,$96.00,$48.00,$52.90,$86.40
30000756,80353,HC DRUG TEST DEFINITIVE 1-7 CLASSES,0300,$96.00,$48.00,$52.90,$86.40
30000878,85306,HC CLOTTING INHIBITORS PROTEIN S FREE,0300,$96.00,$48.00,$52.90,$86.40
30000011,80051,HC ELECTROLYTE PANEL,0300,$96.00,$48.00,$52.90,$86.40
30000135,80349,HC DRUG TEST DEFINITIVE 1-7 CLASSES,0300,$96.00,$48.00,$52.90,$86.40
30000701,87046,HC CUL BACT STOOL AEROBIC ADDL PATHOGENS&ID EA,0300,$96.00,$48.00,$52.90,$86.40
30000754,80361,HC DRUG TEST DEFINITIVE 1-7 CLASSES,0300,$96.00,$48.00,$52.90,$86.40
30000755,80324,HC DRUG TEST DEFINITIVE 1-7 CLASSES,0300,$96.00,$48.00,$52.90,$86.40
30000756,80353,HC DRUG TEST DEFINITIVE 1-7 CLASSES,0300,$96.00,$48.00,$52.90,$86.40
30000878,85306,HC CLOTTING INHIBITORS PROTEIN S FREE,0300,$96.00,$48.00,$52.90,$86.40
30000495,87220,HC TISS KOH SLIDE SAMPS SKN/HR/NLS FNGI/ECTOPARASIT,0300,$97.00,$48.50,$53.45,$87.30
30000495,87220,HC TISS KOH SLIDE SAMPS SKN/HR/NLS FNGI/ECTOPARASIT,0300,$97.00,$48.50,$53.45,$87.30
30000609,82378,HC CARCINOEMBRYONIC ANTIGEN CEA,0300,$97.00,$48.50,$53.45,$87.30
30000087,82131,HC AMINO ACIDS 1 QUANTITATIVE EACH SPECIMEN,0300,$98.00,$49.00,$54.00,$88.20
30000927,84466,HC ASSAY OF TRANSFERRIN,0300,$98.00,$49.00,$54.00,$88.20
30000482,87118,HC CULTURE MYCOBACTERIAL DEFINITIVE ID EA ISOL,0300,$101.00,$50.50,$55.65,$90.90
30000513,87490,HC IADNA CHLAMYDIA TRACHOMATIS DIRECT PROBE TQ,0300,$101.00,$50.50,$55.65,$90.90
30000482,87118,HC CULTURE MYCOBACTERIAL DEFINITIVE ID EA ISOL,0300,$101.00,$50.50,$55.65,$90.90
30000513,87490,HC IADNA CHLAMYDIA TRACHOMATIS DIRECT PROBE TQ,0300,$101.00,$50.50,$55.65,$90.90
30000879,85730,HC THROMBOPLASTIN TIME PARTIAL PLASMA/WHOLE BLOOD,0300,$101.00,$50.50,$55.65,$90.90
30000339,85540,HC WBC ALKALINE PHOSPHATASE COUNT,0300,$102.00,$51.00,$56.20,$91.80
30000679,86300,HC IMMUNOASSAY TUMOR ANTIGEN QUANTITATIVE CA 15-3,0300,$102.00,$51.00,$56.20,$91.80
30000339,85540,HC WBC ALKALINE PHOSPHATASE COUNT,0300,$102.00,$51.00,$56.20,$91.80
30000679,86300,HC IMMUNOASSAY TUMOR ANTIGEN QUANTITATIVE CA 15-3,0300,$102.00,$51.00,$56.20,$91.80
30000861,82010,HC KETONE BODIES SERUM QUANTITATIVE,0300,$102.00,$51.00,$56.20,$91.80
30000004,36416,HC COLLECTION CAPILLARY BLOOD SPECIMEN,0300,$103.00,$51.50,$56.75,$92.70
30000562,89125,HC FAT STAIN FECES URINE/RESPIR SECRETIONS,0300,$103.00,$51.50,$56.75,$92.70
30000704,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$103.00,$51.50,$56.75,$92.70
30000012,80053,HC COMPREHENSIVE METABOLIC PANEL,0300,$103.00,$51.50,$56.75,$92.70
30000562,89125,HC FAT STAIN FECES URINE/RESPIR SECRETIONS,0300,$103.00,$51.50,$56.75,$92.70
30000704,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$103.00,$51.50,$56.75,$92.70
30000704,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$103.00,$51.50,$56.75,$92.70
30000618,82677,HC ASSAY OF ESTRIOL,0300,$105.00,$52.50,$57.86,$94.50
30000618,82677,HC ASSAY OF ESTRIOL,0300,$105.00,$52.50,$57.86,$94.50
30000880,85732,HC THROMBOPLASTIN TIME PRTL SUBSTIT PLASMA FRCTJ EA,0300,$106.00,$53.00,$58.41,$95.40
30000032,80178,HC DRUG SCREEN QUANTITATIVE LITHIUM,0300,$106.00,$53.00,$58.41,$95.40
30000588,80061,HC LIPID PANEL,0300,$106.00,$53.00,$58.41,$95.40
30000880,85732,HC THROMBOPLASTIN TIME PRTL SUBSTIT PLASMA FRCTJ EA,0300,$106.00,$53.00,$58.41,$95.40
30000661,84999,HC UNLISTED CHEMISTRY PROCEDURE,0300,$107.00,$53.50,$58.96,$96.30
30000714,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$107.00,$53.50,$58.96,$96.30
30000925,83001,HC GONADOTROPIN FOLLICLE STIMULATING HORMONE,0300,$107.00,$53.50,$58.96,$96.30
30000994,82375,HC CARBOXYHEMOGLOBIN QUANTITATIVE,0300,$107.00,$53.50,$58.96,$96.30
30000714,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$107.00,$53.50,$58.96,$96.30
30000022,80162,HC DRUG SCREEN QUANTITATIVE DIGOXIN TOTAL,0300,$107.00,$53.50,$58.96,$96.30
30000661,84999,HC UNLISTED CHEMISTRY PROCEDURE,0300,$107.00,$53.50,$58.96,$96.30
30000714,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$107.00,$53.50,$58.96,$96.30
30000925,83001,HC GONADOTROPIN FOLLICLE STIMULATING HORMONE,0300,$107.00,$53.50,$58.96,$96.30
30000994,82375,HC CARBOXYHEMOGLOBIN QUANTITATIVE,0300,$107.00,$53.50,$58.96,$96.30
30000714,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$107.00,$53.50,$58.96,$96.30
30000036,80186,HC DRUG SCREEN QUANTITATIVE PHENYTOIN FREE,0300,$108.00,$54.00,$59.51,$97.20
30000882,85613,HC RUSSELL VIPER VENOM TIME DILUTED,0300,$108.00,$54.00,$59.51,$97.20
30000074,82042,HC ALBUMIN URINE/OTHER SOURCE QUAN EACH SPECIMEN,0300,$109.00,$54.50,$60.06,$98.10
30000370,86255,HC FLUORESCENT NONNFCT AGT ANTB SCREEN EA ANTIBODY,0300,$109.00,$54.50,$60.06,$98.10
30000684,86376,HC MICROSOMAL ANTIBODIES EACH,0300,$109.00,$54.50,$60.06,$98.10
30000074,82042,HC ALBUMIN URINE/OTHER SOURCE QUAN EACH SPECIMEN,0300,$109.00,$54.50,$60.06,$98.10
30000684,86376,HC MICROSOMAL ANTIBODIES EACH,0300,$109.00,$54.50,$60.06,$98.10
30000683,86341,HC ISLET CELL ANTIBODY,0300,$110.00,$55.00,$60.61,$99.00
30000683,86341,HC ISLET CELL ANTIBODY,0300,$110.00,$55.00,$60.61,$99.00
30000879,85730,HC THROMBOPLASTIN TIME PARTIAL PLASMA/WHOLE BLOOD,0300,$111.00,$55.50,$61.16,$99.90
30000566,89322,HC SEMEN ANALYSIS STRICT MORPHOLOGIC CRITERIA,0300,$112.00,$56.00,$61.71,$100.80
30000583,80345,HC BARBITURATES CONFIRMATION,0300,$112.00,$56.00,$61.71,$100.80
30000760,80345,HC DRUG TEST DEFINITIVE 1-7 CLASSES,0300,$112.00,$56.00,$61.71,$100.80
30000566,89322,HC SEMEN ANALYSIS STRICT MORPHOLOGIC CRITERIA,0300,$112.00,$56.00,$61.71,$100.80
30000760,80345,HC DRUG TEST DEFINITIVE 1-7 CLASSES,0300,$112.00,$56.00,$61.71,$100.80
30000693,86689,HC ANTIBODY HIV-1&HIV-2 SINGLE RESULT,0300,$113.00,$56.50,$62.26,$101.70
30000693,86689,HC ANTIBODY HIV-1&HIV-2 SINGLE RESULT,0300,$113.00,$56.50,$62.26,$101.70
30000006,36600,HC ARTERIAL PUNCTURE WITHDRAWAL BLOOD DX,0300,$113.00,$56.50,$62.26,$101.70
30000920,86704,HC HEPATITIS B CORE ANTIBODY HBCAB TOTAL,0300,$114.00,$57.00,$62.81,$102.60
30000014,80061,HC LIPID PANEL,0300,$114.00,$57.00,$62.81,$102.60
30000920,86704,HC HEPATITIS B CORE ANTIBODY HBCAB TOTAL,0300,$114.00,$57.00,$62.81,$102.60
30000561,89060,HC CRYSTAL ID LIGHT MICROSCOPY ALYS TISS/ANY FLUID,0300,$115.00,$57.50,$63.37,$103.50
30000652,84166,HC PROTEIN ELECTROP FXJ&QUAN OTH FLUS CONCENTRATI,0300,$115.00,$57.50,$63.37,$103.50
30000560,89055,HC LEUKOCYTE ASSMT FECAL QUAL/SEMIQUANTITATIVE,0300,$115.00,$57.50,$63.37,$103.50
30000561,89060,HC CRYSTAL ID LIGHT MICROSCOPY ALYS TISS/ANY FLUID,0300,$115.00,$57.50,$63.37,$103.50
30000652,84166,HC PROTEIN ELECTROP FXJ&QUAN OTH FLUS CONCENTRATI,0300,$115.00,$57.50,$63.37,$103.50
30000560,89055,HC LEUKOCYTE ASSMT FECAL QUAL/SEMIQUANTITATIVE,0300,$116.00,$58.00,$63.92,$104.40
30000861,82010,HC KETONE BODIES SERUM QUANTITATIVE,0300,$118.00,$59.00,$65.02,$106.20
30000076,82044,HC ALBUMIN URINE MICROALBUMIN SEMIQUANTITATIVE,0300,$119.00,$59.50,$65.57,$107.10
30000491,87205,HC SMR PRIM SRC GRAM/GIEMSA STAIN BCT FUNGI/CELL,0300,$119.00,$59.50,$65.57,$107.10
30000881,85307,HC ACTIVATED PROTEIN C APC RESISTANCE ASSAY,0300,$119.00,$59.50,$65.57,$107.10
30000029,80175,HC DRUG SCREEN QUANTITATIVE LAMOTRIGINE,0300,$119.00,$59.50,$65.57,$107.10
30000491,87205,HC SMR PRIM SRC GRAM/GIEMSA STAIN BCT FUNGI/CELL,0300,$119.00,$59.50,$65.57,$107.10
30000881,85307,HC ACTIVATED PROTEIN C APC RESISTANCE ASSAY,0300,$119.00,$59.50,$65.57,$107.10
30000019,80155,HC DRUG ASSAY CAFFEINE,0300,$120.00,$60.00,$66.12,$108.00
30000019,80155,HC DRUG ASSAY CAFFEINE,0300,$120.00,$60.00,$66.12,$108.00
30000032,80178,HC DRUG SCREEN QUANTITATIVE LITHIUM,0300,$121.00,$60.50,$66.67,$108.90
30000674,86235,HC EXTRACTABLE NUCLEAR ANTIGEN ANTIBODY ANY METHOD,0300,$121.00,$60.50,$66.67,$108.90
30000877,85303,HC CLOTTING INHIBITORS PROTEIN C ACTIVITY,0300,$121.00,$60.50,$66.67,$108.90
30000674,86235,HC EXTRACTABLE NUCLEAR ANTIGEN ANTIBODY ANY METHOD,0300,$121.00,$60.50,$66.67,$108.90
30000877,85303,HC CLOTTING INHIBITORS PROTEIN C ACTIVITY,0300,$121.00,$60.50,$66.67,$108.90
30000645,83825,HC ASSAY OF MERCURY QUANTITATIVE,0300,$123.00,$61.50,$67.77,$110.70
30000645,83825,HC ASSAY OF MERCURY QUANTITATIVE,0300,$123.00,$61.50,$67.77,$110.70
30000494,87210,HC SMR PRIM SRC WET MOUNT NFCT AGT,0300,$125.00,$62.50,$68.88,$112.50
30000577,80307,HC DRUG SCREEN PRESUMPTIVE 1 CLASS METHOD LIST B,0300,$125.00,$62.50,$68.88,$112.50
30000752,80307,HC DRUG TEST PRSMV INSTRMNT CHEMISTRY ANALYZERS,0300,$125.00,$62.50,$68.88,$112.50
30000753,80307,HC DRUG TEST PRSMV INSTRMNT CHEMISTRY ANALYZERS,0300,$125.00,$62.50,$68.88,$112.50
30000758,80307,HC DRUG SCREEN PRESUMPTIVE 1 CLASS METHOD LIST B,0300,$125.00,$62.50,$68.88,$112.50
30000761,80307,HC DRUG TEST PRSMV INSTRMNT CHEMISTRY ANALYZERS,0300,$125.00,$62.50,$68.88,$112.50
30000765,80307,HC DRUG SCREEN PRESUMPTIVE 1 CLASS METHOD LIST B,0300,$125.00,$62.50,$68.88,$112.50
30000780,80307,HC DRUG TST PRSMV INSTRMNT CHEM ANALYZERS PR DATE,0300,$125.00,$62.50,$68.88,$112.50
30000876,85300,HC CLOTTING INHIBITORS ANTITHROMBIN III ACTIVITY,0300,$125.00,$62.50,$68.88,$112.50
30000882,85613,HC RUSSELL VIPER VENOM TIME DILUTED,0300,$125.00,$62.50,$68.88,$112.50
30000765,80307,HC DRUG SCREEN PRESUMPTIVE 1 CLASS METHOD LIST B,0300,$125.00,$62.50,$68.88,$112.50
30000494,87210,HC SMR PRIM SRC WET MOUNT NFCT AGT,0300,$125.00,$62.50,$68.88,$112.50
30000577,80307,HC DRUG SCREEN PRESUMPTIVE 1 CLASS METHOD LIST B,0300,$125.00,$62.50,$68.88,$112.50
30000752,80307,HC DRUG TEST PRSMV INSTRMNT CHEMISTRY ANALYZERS,0300,$125.00,$62.50,$68.88,$112.50
30000753,80307,HC DRUG TEST PRSMV INSTRMNT CHEMISTRY ANALYZERS,0300,$125.00,$62.50,$68.88,$112.50
30000758,80307,HC DRUG SCREEN PRESUMPTIVE 1 CLASS METHOD LIST B,0300,$125.00,$62.50,$68.88,$112.50
30000761,80307,HC DRUG TEST PRSMV INSTRMNT CHEMISTRY ANALYZERS,0300,$125.00,$62.50,$68.88,$112.50
30000765,80307,HC DRUG SCREEN PRESUMPTIVE 1 CLASS METHOD LIST B,0300,$125.00,$62.50,$68.88,$112.50
30000780,80307,HC DRUG TST PRSMV INSTRMNT CHEM ANALYZERS PR DATE,0300,$125.00,$62.50,$68.88,$112.50
30000876,85300,HC CLOTTING INHIBITORS ANTITHROMBIN III ACTIVITY,0300,$125.00,$62.50,$68.88,$112.50
30000765,80307,HC DRUG SCREEN PRESUMPTIVE 1 CLASS METHOD LIST B,0300,$125.00,$62.50,$68.88,$112.50
30000538,87804,HC IAADIADOO INFLUENZA,0300,$126.00,$63.00,$69.43,$113.40
30000487,87172,HC PINWORM EXAMINATION,0300,$127.00,$63.50,$69.98,$114.30
30000692,86696,HC ANTIBODY HERPES SMPLX TYPE 2,0300,$127.00,$63.50,$69.98,$114.30
30000487,87172,HC PINWORM EXAMINATION,0300,$127.00,$63.50,$69.98,$114.30
30000692,86696,HC ANTIBODY HERPES SMPLX TYPE 2,0300,$127.00,$63.50,$69.98,$114.30
30000075,82043,HC ALBUMIN URINE MICROALBUMIN QUANTIATIVE,0300,$129.00,$64.50,$71.08,$116.10
30000477,87081,HC CUL PRSMPTV PTHGNC ORGANISM SCRN W/COLONY ESTIMJ,0300,$129.00,$64.50,$71.08,$116.10
30000006,36600,HC ARTERIAL PUNCTURE WITHDRAWAL BLOOD DX,0300,$130.00,$65.00,$71.63,$117.00
30000999,87177,HC OVA&PARASITES DIRECT SMEARS CONCENTRATION & ID,0300,$130.00,$65.00,$71.63,$117.00
30000999,87177,HC OVA&PARASITES DIRECT SMEARS CONCENTRATION & ID,0300,$130.00,$65.00,$71.63,$117.00
30000623,83516,HC IMMUNOASSAY ANALYTE QUAL/SEMIQUAL MULTIPLE STEP,0300,$131.00,$65.50,$72.18,$117.90
30000623,83516,HC IMMUNOASSAY ANALYTE QUAL/SEMIQUAL MULTIPLE STEP,0300,$131.00,$65.50,$72.18,$117.90
30000245,84153,HC ASSAY OF PROSTATE SPECIFIC ANTIGEN TOTAL,0300,$132.00,$66.00,$72.73,$118.80
30000572,84153,HC PSA SCREENING,0300,$132.00,$66.00,$72.73,$118.80
30000721,87206,HC SMR PRIM SRC FLUORESCENT&/AFS BCT FNGI PARASIT,0300,$133.00,$66.50,$73.28,$119.70
30000009,80047,HC BASIC METABOLIC PANEL CALCIUM IONIZED,0300,$133.00,$66.50,$73.28,$119.70
30000034,80184,HC DRUG SCREEN QUANTITATIVE PHENOBARBITAL,0300,$133.00,$66.50,$73.28,$119.70
30000488,87177,HC OVA&PARASITES DIRECT SMEARS CONCENTRATION & ID,0300,$133.00,$66.50,$73.28,$119.70
30000717,87081,HC CUL PRSMPTV PTHGNC ORGANISM SCRN W/COLONY ESTIMJ,0300,$133.00,$66.50,$73.28,$119.70
30000721,87206,HC SMR PRIM SRC FLUORESCENT&/AFS BCT FNGI PARASIT,0300,$133.00,$66.50,$73.28,$119.70
30000137,82552,HC CREATINE KINASE ISOENZYMES,0300,$135.00,$67.50,$74.39,$121.50
30000267,84377,HC SUGARS MONO DI&OLIGOS MLT QUALITATIVE EACH SPE,0300,$135.00,$67.50,$74.39,$121.50
30000505,87350,HC IAAD IA HEPATITIS BE ANTIGEN,0300,$135.00,$67.50,$74.39,$121.50
30000563,89190,HC NASAL SMEAR EOSINOPHILS,0300,$135.00,$67.50,$74.39,$121.50
30000695,86780,HC ANTIBODY TREPONEMA PALLIDUM,0300,$135.00,$67.50,$74.39,$121.50
30000267,84377,HC SUGARS MONO DI&OLIGOS MLT QUALITATIVE EACH SPE,0300,$135.00,$67.50,$74.39,$121.50
30000505,87350,HC IAAD IA HEPATITIS BE ANTIGEN,0300,$135.00,$67.50,$74.39,$121.50
30000510,87425,HC IAAD IA ROTAVIRUS,0300,$135.00,$67.50,$74.39,$121.50
30000563,89190,HC NASAL SMEAR EOSINOPHILS,0300,$135.00,$67.50,$74.39,$121.50
30000695,86780,HC ANTIBODY TREPONEMA PALLIDUM,0300,$135.00,$67.50,$74.39,$121.50
30000910,80307,HC TOX SELECT PRESUMPTIVE,0300,$135.00,$67.50,$74.39,$121.50
30000887,83090,HC ASSAY OF HOMOCYSTEINE,0300,$136.00,$68.00,$74.94,$122.40
30000887,83090,HC ASSAY OF HOMOCYSTEINE,0300,$136.00,$68.00,$74.94,$122.40
30000029,80175,HC DRUG SCREEN QUANTITATIVE LAMOTRIGINE,0300,$137.00,$68.50,$75.49,$123.30
30000445,86804,HC HEPATITIS C ANTIBODY CONFIRMATORY TEST,0300,$137.00,$68.50,$75.49,$123.30
30000658,84432,HC ASSAY OF THYROGLOBULIN,0300,$137.00,$68.50,$75.49,$123.30
30000659,84432,HC ASSAY OF THYROGLOBULIN,0300,$137.00,$68.50,$75.49,$123.30
30000980,86769,HC ANTB SEVERE AQT RESPIR SYND SARS-COV-2 COVID-19,0300,$137.00,$68.50,$75.49,$123.30
30000445,86804,HC HEPATITIS C ANTIBODY CONFIRMATORY TEST,0300,$137.00,$68.50,$75.49,$123.30
30000658,84432,HC ASSAY OF THYROGLOBULIN,0300,$137.00,$68.50,$75.49,$123.30
30000659,84432,HC ASSAY OF THYROGLOBULIN,0300,$137.00,$68.50,$75.49,$123.30
30000503,87340,HC IAAD IA HEPATITIS B SURFACE ANTIGEN,0300,$138.00,$69.00,$76.04,$124.20
30000508,87804,HC IAAD IA INFLUENZA A,0300,$138.00,$69.00,$76.04,$124.20
30002000,87804,HC IAAD IA INFLUENZA B,0300,$138.00,$69.00,$76.04,$124.20
30000608,82375,HC CARBOXYHEMOGLOBIN QUANTITATIVE,0300,$139.00,$69.50,$76.59,$125.10
30000624,83516,HC IMMUNOASSAY ANALYTE QUAL/SEMIQUAL MULTIPLE STEP,0300,$139.00,$69.50,$76.59,$125.10
30000713,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$139.00,$69.50,$76.59,$125.10
30000713,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$139.00,$69.50,$76.59,$125.10
30000035,80185,HC DRUG SCREEN QUANTITATIVE PHENYTOIN TOTAL,0300,$139.00,$69.50,$76.59,$125.10
30000608,82375,HC CARBOXYHEMOGLOBIN QUANTITATIVE,0300,$139.00,$69.50,$76.59,$125.10
30000624,83516,HC IMMUNOASSAY ANALYTE QUAL/SEMIQUAL MULTIPLE STEP,0300,$139.00,$69.50,$76.59,$125.10
30000713,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$139.00,$69.50,$76.59,$125.10
30000886,86146,HC BETA 2 GLYCOPROTEIN I ANTIBODY EACH,0300,$139.00,$69.50,$76.59,$125.10
30000713,87070,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,0300,$139.00,$69.50,$76.59,$125.10
30000820,83519,HC IMMUNOASSAY ANALYTE QUANT RADIOIMMUNOASSAY,0300,$140.00,$70.00,$77.14,$126.00
30000015,80069,HC RENAL FUNCTION PANEL,0300,$140.00,$70.00,$77.14,$126.00
30000820,83519,HC IMMUNOASSAY ANALYTE QUANT RADIOIMMUNOASSAY,0300,$140.00,$70.00,$77.14,$126.00
30000311,85046,HC BLOOD COUNT RETICULOCYTES AUTO 1/> CELL MEAS,0300,$141.00,$70.50,$77.69,$126.90
30000647,83835,HC METANEPHRINES,0300,$141.00,$70.50,$77.69,$126.90
30000731,87899,HC IAADIADOO NOT OTHERWISE SPECIFIED,0300,$141.00,$70.50,$77.69,$126.90
30000854,86687,HC ANTIBODY HTLV-I,0300,$141.00,$70.50,$77.69,$126.90
30010000,81025,HC URINE PREGNANCY TEST VISUAL COLOR CMPRSN METHS,0300,$141.00,$70.50,$77.69,$126.90
30000647,83835,HC METANEPHRINES,0300,$141.00,$70.50,$77.69,$126.90
30000731,87899,HC IAADIADOO NOT OTHERWISE SPECIFIED,0300,$141.00,$70.50,$77.69,$126.90
30000854,86687,HC ANTIBODY HTLV-I,0300,$141.00,$70.50,$77.69,$126.90
30000553,88346,HC IMMUNOFLUORESCENCE PER SPEC 1ST SINGL ANTB STAIN,0300,$142.00,$71.00,$78.24,$127.80
30000553,88346,HC IMMUNOFLUORESCENCE PER SPEC 1ST SINGL ANTB STAIN,0300,$142.00,$71.00,$78.24,$127.80
30000527,87591,HC IADNA NEISSERIA GONORRHOEAE AMPLIFIED PROBE TQ,0300,$145.00,$72.50,$79.90,$130.50
30000885,81240,HC F2 GENE ANALYSIS 20210G >A VARIANT,0300,$146.00,$73.00,$80.45,$131.40
30000514,87491,HC IADNA CHLAMYDIA TRACHOMATIS AMPLIFIED PROBE TQ,0300,$146.00,$73.00,$80.45,$131.40
30000885,81240,HC F2 GENE ANALYSIS 20210G >A VARIANT,0300,$146.00,$73.00,$80.45,$131.40
30000678,86256,HC FLUORESCENT NONNFCT AGT ANTB TITER EA ANTIBODY,0300,$150.00,$75.00,$82.65,$135.00
30000694,86703,HC ANTIBODY HIV-1&HIV-2 SINGLE RESULT,0300,$150.00,$75.00,$82.65,$135.00
30000559,89051,HC CELL COUNT MISC BODY FLUIDS W/DIFFERENTIAL COUNT,0300,$150.00,$75.00,$82.65,$135.00
30000678,86256,HC FLUORESCENT NONNFCT AGT ANTB TITER EA ANTIBODY,0300,$150.00,$75.00,$82.65,$135.00
30000694,86703,HC ANTIBODY HIV-1&HIV-2 SINGLE RESULT,0300,$150.00,$75.00,$82.65,$135.00
30000633,83520,HC IMMUNOASSAY ANALYTE QUANTITATIVE NOS,0300,$151.00,$75.50,$83.20,$135.90
30000282,84479,HC THYROID HORM UPTK/THYROID HORMONE BINDING RATIO,0300,$151.00,$75.50,$83.20,$135.90
30000633,83520,HC IMMUNOASSAY ANALYTE QUANTITATIVE NOS,0300,$151.00,$75.50,$83.20,$135.90
30000170,82820,HC HGB-O2 AFFINITY PO2 50% SATURATION OXYGEN,0300,$152.00,$76.00,$83.75,$136.80
30000170,82820,HC HGB-O2 AFFINITY PO2 50% SATURATION OXYGEN,0300,$152.00,$76.00,$83.75,$136.80
30000672,86160,HC COMPLEMENT ANTIGEN EACH COMPONENT,0300,$153.00,$76.50,$84.30,$137.70
30000673,86160,HC COMPLEMENT ANTIGEN EACH COMPONENT,0300,$153.00,$76.50,$84.30,$137.70
