Charge Code/Package,Gross Charges,Charge Description,Patient Type,Rev Code,Discounted Cash Price,De-Identified Minimum,De-Identified Maximum
Px02720000707_A4725_100094_36,105,HC MS DIALYSIS SOL W/DEX 15PERCENT 5L,IP,272,68.25,36.75,105
Px02720000707_A4725_100094_36,105,HC MS DIALYSIS SOL W/DEX 15PERCENT 5L,OP,272,68.25,36.75,105
Px02720000708_A4725_100094_36,105,HC MS DIALYSIS SOL W/DEX 25PERCENT 5L,IP,272,68.25,36.75,105
Px02720000708_A4725_100094_36,105,HC MS DIALYSIS SOL W/DEX 25PERCENT 5L,OP,272,68.25,36.75,105
Px02720000709_A4725_100094_36,105,HC MS DIALYSIS SOL W/DEX 425PERCENT 5L,IP,272,68.25,36.75,105
Px02720000709_A4725_100094_36,105,HC MS DIALYSIS SOL W/DEX 425PERCENT 5L,OP,272,68.25,36.75,105
Px02720000719_00000_100094_36,303,HC CANNULA INNER EXL 60/BOX 20,IP,272,196.95,106.05,303
Px02720000719_00000_100094_36,303,HC CANNULA INNER EXL 60/BOX 20,OP,272,196.95,106.05,303
Px02720000720_00000_100094_36,304,HC CANNULA INNER EXL 70/BOX 20,IP,272,197.6,106.4,304
Px02720000720_00000_100094_36,304,HC CANNULA INNER EXL 70/BOX 20,OP,272,197.6,106.4,304
Px02720000721_00000_100094_36,262,HC CANNULA INNER EXL 50/BOX 20,IP,272,170.3,91.7,262
Px02720000721_00000_100094_36,262,HC CANNULA INNER EXL 50/BOX 20,OP,272,170.3,91.7,262
Px02720000724_00000_100094_36,201,HC MS DRESSING INTERDRY AG 10 X 36,IP,272,130.65,70.35,201
Px02720000724_00000_100094_36,201,HC MS DRESSING INTERDRY AG 10 X 36,OP,272,130.65,70.35,201
Px02720000778_00000_100094_36,155,HC SYS SUCT DRAIN TRUCLOSE,IP,272,100.75,54.25,155
Px02720000778_00000_100094_36,155,HC SYS SUCT DRAIN TRUCLOSE,OP,272,100.75,54.25,155
Px02720000783_A4311_100094_36,141.12,HC MS CATH FOLEY COUDE METER TRAY 18FR 350ML,IP,272,91.73,49.39,141.12
Px02720000783_A4311_100094_36,141.12,HC MS CATH FOLEY COUDE METER TRAY 18FR 350ML,OP,272,91.73,49.39,141.12
Px02720000784_00000_100094_36,1537.1,HC PROBE MAMMOTOME ELITE 13G,IP,272,999.12,537.98,1537.1
Px02720000784_00000_100094_36,1537.1,HC PROBE MAMMOTOME ELITE 13G,OP,272,999.12,537.98,1537.1
Px02720000788_00000_100094_36,425,HC MS SYS RETAIN NASAL TUBE BRIDLE,IP,272,276.25,148.75,425
Px02720000788_00000_100094_36,425,HC MS SYS RETAIN NASAL TUBE BRIDLE,OP,272,276.25,148.75,425
Px02720000790_00000_100094_36,1690.7,HC MS  CRANIAL ACCESS CSF KIT,IP,272,1098.96,591.75,1690.7
Px02720000790_00000_100094_36,1690.7,HC MS  CRANIAL ACCESS CSF KIT,OP,272,1098.96,591.75,1690.7
Px02720000829_A4314_100094_36,100,HC MS TRAY CATH FOL 16FR LF METER,IP,272,65,35,100
Px02720000829_A4314_100094_36,100,HC MS TRAY CATH FOL 16FR LF METER,OP,272,65,35,100
Px02720000830_A4315_100094_36,120,HC MS TRAY CATH FOL 10FR LF METER,IP,272,78,42,120
Px02720000830_A4315_100094_36,120,HC MS TRAY CATH FOL 10FR LF METER,OP,272,78,42,120
Px02720000846_00000_100094_36,137,HC NEEDLE BIOPSY MONOPTY,IP,272,89.05,47.95,137
Px02720000846_00000_100094_36,137,HC NEEDLE BIOPSY MONOPTY,OP,272,89.05,47.95,137
Px02720000853_00000_100094_36,196,HC NEEDLE BIOPSY TEMNO,IP,272,127.4,68.6,196
Px02720000853_00000_100094_36,196,HC NEEDLE BIOPSY TEMNO,OP,272,127.4,68.6,196
Px02720000854_00000_100094_36,265,HC BIOPSY COAX GUN,IP,272,172.25,92.75,265
Px02720000854_00000_100094_36,265,HC BIOPSY COAX GUN,OP,272,172.25,92.75,265
Px02720000857_00000_100094_36,131.8,HC NEEDLE MONOPTY 16G,IP,272,85.67,46.13,131.8
Px02720000857_00000_100094_36,131.8,HC NEEDLE MONOPTY 16G,OP,272,85.67,46.13,131.8
Px02720000858_00000_100094_36,853,HC MS ABSRB ARISTA BELLOWS,IP,272,554.45,298.55,853
Px02720000858_00000_100094_36,853,HC MS ABSRB ARISTA BELLOWS,OP,272,554.45,298.55,853
Px02720000861_00000_100094_36,261.3,HC MS CASS VERALINK VAC,IP,272,169.85,91.45,261.3
Px02720000861_00000_100094_36,261.3,HC MS CASS VERALINK VAC,OP,272,169.85,91.45,261.3
Px02720000886_A4314_100094_36,174.68,HC MS  CATH FOLEY SURESTEP 16FR,IP,272,113.54,61.14,174.68
Px02720000886_A4314_100094_36,174.68,HC MS  CATH FOLEY SURESTEP 16FR,OP,272,113.54,61.14,174.68
Px02720000889_00000_100094_36,977,HC NEEDLE TBNA PERIVIEW FLEX,IP,272,635.05,341.95,977
Px02720000889_00000_100094_36,977,HC NEEDLE TBNA PERIVIEW FLEX,OP,272,635.05,341.95,977
Px02720000890_00000_100094_36,847.9,HC TUBE ENDOBRONCHIAL,IP,272,551.14,296.76,847.9
Px02720000890_00000_100094_36,847.9,HC TUBE ENDOBRONCHIAL,OP,272,551.14,296.76,847.9
Px02720000895_00000_100094_36,2071.6,HC MS PREVENA WOUND THERAPY,IP,272,1346.54,725.06,2071.6
Px02720000895_00000_100094_36,2071.6,HC MS PREVENA WOUND THERAPY,OP,272,1346.54,725.06,2071.6
Px02720000904_A4314_100094_36,141.12,HC MS CATH FOLEY COUDE METER TRAY 14FR 350ML,IP,272,91.73,49.39,141.12
Px02720000904_A4314_100094_36,141.12,HC MS CATH FOLEY COUDE METER TRAY 14FR 350ML,OP,272,91.73,49.39,141.12
Px02720000907_A4351_100094_36,111.9,HC STRAIGHT TIP URINE CATH,IP,272,72.74,39.16,111.9
Px02720000907_A4351_100094_36,111.9,HC STRAIGHT TIP URINE CATH,OP,272,72.74,39.16,111.9
Px02720000913_A4314_100094_36,80.8,HC MS CATH FOLEY SURESTEP TRAY LTX,IP,272,52.52,28.28,80.8
Px02720000913_A4314_100094_36,80.8,HC MS CATH FOLEY SURESTEP TRAY LTX,OP,272,52.52,28.28,80.8
Px02720000915_A4314_100094_36,147.84,HC MS CATH FOLEY COUDE METER TRAY 16FR 350ML,IP,272,96.1,51.74,147.84
Px02720000915_A4314_100094_36,147.84,HC MS CATH FOLEY COUDE METER TRAY 16FR 350ML,OP,272,96.1,51.74,147.84
Px02720000929_00000_100094_36,518.7,HC MS WRAP POLAR,IP,272,337.16,181.55,518.7
Px02720000929_00000_100094_36,518.7,HC MS WRAP POLAR,OP,272,337.16,181.55,518.7
Px02720000932_00000_100094_36,167.2,HC MS DSG VAC GRANUFOAM SILVER SM,IP,272,108.68,58.52,167.2
Px02720000932_00000_100094_36,167.2,HC MS DSG VAC GRANUFOAM SILVER SM,OP,272,108.68,58.52,167.2
Px02720000939_00000_100094_36,269,HC MS KIT VASCULAR ENTRY MINISTICK,IP,272,174.85,94.15,269
Px02720000939_00000_100094_36,269,HC MS KIT VASCULAR ENTRY MINISTICK,OP,272,174.85,94.15,269
Px02720000942_A7041_100094_36,152.3,HC MS DRAIN CHST SEAL CNTRL SUCT H20,IP,272,99,53.3,152.3
Px02720000942_A7041_100094_36,152.3,HC MS DRAIN CHST SEAL CNTRL SUCT H20,OP,272,99,53.3,152.3
Px02720000943_00000_100094_36,42.95,HC NEEDLE BIOPSY MAXCORE 14,IP,272,27.92,15.03,42.95
Px02720000943_00000_100094_36,42.95,HC NEEDLE BIOPSY MAXCORE 14,OP,272,27.92,15.03,42.95
Px02720000944_C1729_100094_36,522,HC KIT PERC CAVITY DRAINAGE,IP,278,339.3,182.7,522
Px02720000944_C1729_100094_36,522,HC KIT PERC CAVITY DRAINAGE,OP,278,339.3,182.7,522
Px02720000945_00000_100094_36,319,HC KIT PARACENTESIS QUICKTAP,IP,272,207.35,111.65,319
Px02720000945_00000_100094_36,319,HC KIT PARACENTESIS QUICKTAP,OP,272,207.35,111.65,319
Px02720000947_00000_100094_36,324.1,HC CATH AIRWAY EXCH RAPIFIT 19F,IP,272,210.67,113.44,324.1
Px02720000947_00000_100094_36,324.1,HC CATH AIRWAY EXCH RAPIFIT 19F,OP,272,210.67,113.44,324.1
Px02720000948_00000_100094_36,314.1,HC MSTRAY PARACENTESIS DISP,IP,272,204.17,109.94,314.1
Px02720000948_00000_100094_36,314.1,HC MSTRAY PARACENTESIS DISP,OP,272,204.17,109.94,314.1
Px02720000949_A4340_100094_36,747,HC MS CATH DOVER COUDE SIL 2W 14F,IP,272,485.55,261.45,747
Px02720000949_A4340_100094_36,747,HC MS CATH DOVER COUDE SIL 2W 14F,OP,272,485.55,261.45,747
Px02720000950_A4340_100094_36,45.6,HC MS CATH FOLEY COUDE 2W,IP,272,29.64,15.96,45.6
Px02720000950_A4340_100094_36,45.6,HC MS CATH FOLEY COUDE 2W,OP,272,29.64,15.96,45.6
Px02720000951_00000_100094_36,606.8,HC EXTRACTOR OTO RHINO KATZ DISP,IP,272,394.42,212.38,606.8
Px02720000951_00000_100094_36,606.8,HC EXTRACTOR OTO RHINO KATZ DISP,OP,272,394.42,212.38,606.8
Px02720000956_00000_100094_36,1169,HC SET EXTERNAL DRAINAGE,IP,272,759.85,409.15,1169
Px02720000956_00000_100094_36,1169,HC SET EXTERNAL DRAINAGE,OP,272,759.85,409.15,1169
Px02720000960_00000_100094_36,2411,HC FORCEP MINI COREDX PULM,IP,272,1567.15,843.85,2411
Px02720000960_00000_100094_36,2411,HC FORCEP MINI COREDX PULM,OP,272,1567.15,843.85,2411
Px02720000967_00000_100094_36,186,HC BLADE F/GS LOPRO,IP,272,120.9,65.1,186
Px02720000967_00000_100094_36,186,HC BLADE F/GS LOPRO,OP,272,120.9,65.1,186
Px02720000968_00000_100094_36,186,HC BLADE DISP F/GS MAC,IP,272,120.9,65.1,186
Px02720000968_00000_100094_36,186,HC BLADE DISP F/GS MAC,OP,272,120.9,65.1,186
Px02720000969_00000_100094_36,1401.3,HC BRONCHOSCOPE DISP BFLEX 50,IP,272,910.85,490.45,1401.3
Px02720000969_00000_100094_36,1401.3,HC BRONCHOSCOPE DISP BFLEX 50,OP,272,910.85,490.45,1401.3
Px02720000973_00000_100094_36,950,HC ASCOPE LARYNGO SLIM,IP,272,617.5,332.5,950
Px02720000973_00000_100094_36,950,HC ASCOPE LARYNGO SLIM,OP,272,617.5,332.5,950
Px02720000974_00000_100094_36,1358.5,HC ASCOPE LARYN 5,IP,272,883.03,475.47,1358.5
Px02720000974_00000_100094_36,1358.5,HC ASCOPE LARYN 5,OP,272,883.03,475.47,1358.5
Px02720000975_00000_100094_36,1615,HC BRONCHOSCOPE DISP BFLEX 58,IP,272,1049.75,565.25,1615
Px02720000975_00000_100094_36,1615,HC BRONCHOSCOPE DISP BFLEX 58,OP,272,1049.75,565.25,1615
Px02720000986_00000_100094_36,343.8,HC ENODOCLEAR LIBERATOR,IP,272,223.47,120.33,343.8
Px02720000986_00000_100094_36,343.8,HC ENODOCLEAR LIBERATOR,OP,272,223.47,120.33,343.8
Px02720001003_00000_100094_36,713,HC MS NEEDLE INTRAOSSEOUS EZIO,IP,272,463.45,249.55,713
Px02720001003_00000_100094_36,713,HC MS NEEDLE INTRAOSSEOUS EZIO,OP,272,463.45,249.55,713
Px02720001016_00000_100094_36,588.5,HC MS KIT FLEXISEAL PROTECT FMS,IP,272,382.53,205.97,588.5
Px02720001016_00000_100094_36,588.5,HC MS KIT FLEXISEAL PROTECT FMS,OP,272,382.53,205.97,588.5
Px02720001020_00000_100094_36,405.2,HC MS POUCH FISTUAL 314 X 24 BOX 10,IP,272,263.38,141.82,405.2
Px02720001020_00000_100094_36,405.2,HC MS POUCH FISTUAL 314 X 24 BOX 10,OP,272,263.38,141.82,405.2
Px02720001021_00000_100094_36,2351.3,HC MS DRAINAGE SET CSF,IP,272,1528.35,822.96,2351.3
Px02720001021_00000_100094_36,2351.3,HC MS DRAINAGE SET CSF,OP,272,1528.35,822.96,2351.3
Px02720001069_00000_100094_36,137.8,HC MS CATH INTRAUTERINE PRESSURE,IP,272,89.57,48.23,137.8
Px02720001069_00000_100094_36,137.8,HC MS CATH INTRAUTERINE PRESSURE,OP,272,89.57,48.23,137.8
Px02720001086_A6213_100094_36,132.4,HC MS FOAM DRG 1648 SQ IN W/BDR,IP,272,86.06,46.34,132.4
Px02720001086_A6213_100094_36,132.4,HC MS FOAM DRG 1648 SQ IN W/BDR,OP,272,86.06,46.34,132.4
Px02720001087_00000_100094_36,1010,HC MS PICO DRESSING NEGATIVE PRESS 10X30,IP,272,656.5,353.5,1010
Px02720001087_00000_100094_36,1010,HC MS PICO DRESSING NEGATIVE PRESS 10X30,OP,272,656.5,353.5,1010
Px02720001104_A6236_100094_36,41.3,HC MS DRESS DUODERM CGF 8X8IN,IP,272,26.85,14.45,41.3
Px02720001104_A6236_100094_36,41.3,HC MS DRESS DUODERM CGF 8X8IN,OP,272,26.85,14.45,41.3
Px02720001108_A6550_100094_36,64,HC MS DRESS WOUND VAC FOAM WHITE 10X15,IP,272,41.6,22.4,64
Px02720001108_A6550_100094_36,64,HC MS DRESS WOUND VAC FOAM WHITE 10X15,OP,272,41.6,22.4,64
Px02720001118_A7508_100094_36,685,HC ADHESIVE TRACH RND PROVOX 15/PK,IP,272,445.25,239.75,685
Px02720001118_A7508_100094_36,685,HC ADHESIVE TRACH RND PROVOX 15/PK,OP,272,445.25,239.75,685
Px02720001119_A7508_100094_36,655,HC ADHESIVE TRACH PROVOX OPTIDERM,IP,272,425.75,229.25,655
Px02720001119_A7508_100094_36,655,HC ADHESIVE TRACH PROVOX OPTIDERM,OP,272,425.75,229.25,655
Px02720001120_A7508_100094_36,400,HC ADHESIVE TRACH PROVOX FLEXIDERM,IP,272,260,140,400
Px02720001120_A7508_100094_36,400,HC ADHESIVE TRACH PROVOX FLEXIDERM,OP,272,260,140,400
Px02720001125_00000_100094_36,140.7,HC MS TRAY FOLEY TEMP MOLEX 1418FR,IP,272,91.46,49.24,140.7
Px02720001125_00000_100094_36,140.7,HC MS TRAY FOLEY TEMP MOLEX 1418FR,OP,272,91.46,49.24,140.7
Px02720001127_00000_100094_36,1662.5,HC HANDPIECE BIOP BREAST ATEC,IP,272,1080.63,581.88,1662.5
Px02720001127_00000_100094_36,1662.5,HC HANDPIECE BIOP BREAST ATEC,OP,272,1080.63,581.88,1662.5
Px02720001128_00000_100094_36,975,HC INTRO LOCALIZATION SET ATEC,IP,272,633.75,341.25,975
Px02720001128_00000_100094_36,975,HC INTRO LOCALIZATION SET ATEC,OP,272,633.75,341.25,975
Px02720001136_00000_100094_36,1387,HC MS KIT CATH REPAIR 1LUM 42FR,IP,272,901.55,485.45,1387
Px02720001136_00000_100094_36,1387,HC MS KIT CATH REPAIR 1LUM 42FR,OP,272,901.55,485.45,1387
Px02720001148_00000_100094_36,1700,HC NEEDLE 16G CORE,IP,272,1105,595,1700
Px02720001148_00000_100094_36,1700,HC NEEDLE 16G CORE,OP,272,1105,595,1700
Px02720001157_A6207_100094_36,68.5,HC CONTACT LAYER 16 48 SQ IN,IP,272,44.53,23.97,68.5
Px02720001157_A6207_100094_36,68.5,HC CONTACT LAYER 16 48 SQ IN,OP,272,44.53,23.97,68.5
Px02720001158_A6208_100094_36,223.1,HC CONTACT LAYER  48 SQ IN,IP,272,145.02,78.08,223.1
Px02720001158_A6208_100094_36,223.1,HC CONTACT LAYER  48 SQ IN,OP,272,145.02,78.08,223.1
Px02720001167_00000_100094_36,202.5,HC MS DEVICE COMPRESSION KENDALL SCD FRONT ENCLOSU,IP,272,131.63,70.88,202.5
Px02720001167_00000_100094_36,202.5,HC MS DEVICE COMPRESSION KENDALL SCD FRONT ENCLOSU,OP,272,131.63,70.88,202.5
Px02720001168_00000_100094_36,135,HC MS DEVICE COMPRESSION SCD BED HOOK SERIES 700,IP,272,87.75,47.25,135
Px02720001168_00000_100094_36,135,HC MS DEVICE COMPRESSION SCD BED HOOK SERIES 700,OP,272,87.75,47.25,135
Px02720001169_00000_100094_36,138.6,HC MS SLEEVE COMPRESSION KENDALL SCD MEDIUM THIGH,IP,272,90.09,48.51,138.6
Px02720001169_00000_100094_36,138.6,HC MS SLEEVE COMPRESSION KENDALL SCD MEDIUM THIGH,OP,272,90.09,48.51,138.6
Px02720001170_00000_100094_36,179.9,HC MS SLEEVE COMPRESSION KENDALL SCD SMALL KNEE LE,IP,272,116.94,62.96,179.9
Px02720001170_00000_100094_36,179.9,HC MS SLEEVE COMPRESSION KENDALL SCD SMALL KNEE LE,OP,272,116.94,62.96,179.9
Px02720001171_00000_100094_36,171.7,HC MS SLEEVE COMPRESSION KENDALL SCD MEDIUM KNEE L,IP,272,111.61,60.09,171.7
Px02720001171_00000_100094_36,171.7,HC MS SLEEVE COMPRESSION KENDALL SCD MEDIUM KNEE L,OP,272,111.61,60.09,171.7
Px02720001172_00000_100094_36,231.85,HC MS SLEEVE COMPRESSION KENDALL SCD LARGE KNEE LE,IP,272,150.7,81.15,231.85
Px02720001172_00000_100094_36,231.85,HC MS SLEEVE COMPRESSION KENDALL SCD LARGE KNEE LE,OP,272,150.7,81.15,231.85
Px02720001173_00000_100094_36,148.5,HC MS SLEEVE COMPRESSION LARGE THIGH LENGTH KENDAL,IP,272,96.53,51.97,148.5
Px02720001173_00000_100094_36,148.5,HC MS SLEEVE COMPRESSION LARGE THIGH LENGTH KENDAL,OP,272,96.53,51.97,148.5
Px02720001174_00000_100094_36,2577.85,HB MS SET TUBING 7FT KENDALL SCD NYLON CONTROLLER,IP,272,1675.6,902.25,2577.85
Px02720001174_00000_100094_36,2577.85,HB MS SET TUBING 7FT KENDALL SCD NYLON CONTROLLER,OP,272,1675.6,902.25,2577.85
Px02720001175_00000_100094_36,220.8,HC MS SLEEVE COMPRESSION LARGE KNEE LENGTH KENDALL,IP,272,143.52,77.28,220.8
Px02720001175_00000_100094_36,220.8,HC MS SLEEVE COMPRESSION LARGE KNEE LENGTH KENDALL,OP,272,143.52,77.28,220.8
Px02720001178_00000_100094_36,2940.25,HC MS EEG HEADBAND,IP,272,1911.16,1029.09,2940.25
Px02720001178_00000_100094_36,2940.25,HC MS EEG HEADBAND,OP,272,1911.16,1029.09,2940.25
Px02720001199_00000_100094_36,1401.3,HC BRONCHOSCOPE BFLEX DISP GLIDE,IP,272,910.85,490.45,1401.3
Px02720001199_00000_100094_36,1401.3,HC BRONCHOSCOPE BFLEX DISP GLIDE,OP,272,910.85,490.45,1401.3
Px02720001200_00000_100094_36,1593.6,HC BRONCHOSCOPE FELX 4 REG,IP,272,1035.84,557.76,1593.6
Px02720001200_00000_100094_36,1593.6,HC BRONCHOSCOPE FELX 4 REG,OP,272,1035.84,557.76,1593.6
Px02720001202_A4340_100094_36,35.2,HC MS CATH FOLEY OD18,IP,272,22.88,12.32,35.2
Px02720001202_A4340_100094_36,35.2,HC MS CATH FOLEY OD18,OP,272,22.88,12.32,35.2
Px02720001309_00000_100094_36,9,HC MS CATHETER IV 24GA 75IN RADIOPAQUE POLYURETHAN,IP,272,5.85,3.15,9
Px02720001309_00000_100094_36,9,HC MS CATHETER IV 24GA 75IN RADIOPAQUE POLYURETHAN,OP,272,5.85,3.15,9
Px02720001310_00000_100094_36,17.25,HC MS NEEDLE PROCEDURE THIN WALL L25 CM OD21 GA PE,IP,272,11.21,6.04,17.25
Px02720001310_00000_100094_36,17.25,HC MS NEEDLE PROCEDURE THIN WALL L25 CM OD21 GA PE,OP,272,11.21,6.04,17.25
Px02720001311_00000_100094_36,83.2,HC MS GUIDE NEEDLE 21GA 96IN KIT SITERITE ULTRASOU,IP,272,54.08,29.12,83.2
Px02720001311_00000_100094_36,83.2,HC MS GUIDE NEEDLE 21GA 96IN KIT SITERITE ULTRASOU,OP,272,54.08,29.12,83.2
Px02720001312_00000_100094_36,210,HC MS SMALL HUB,IP,272,136.5,73.5,210
Px02720001312_00000_100094_36,210,HC MS SMALL HUB,OP,272,136.5,73.5,210
Px02720001345_00000_100094_36,411.3,HC MS SLING CEILING LIFT BARIATRIC,IP,272,267.35,143.95,411.3
Px02720001345_00000_100094_36,411.3,HC MS SLING CEILING LIFT BARIATRIC,OP,272,267.35,143.95,411.3
Px02720001346_00000_100094_36,371.35,HC MS SLING PATIENT REPOSITION,IP,272,241.38,129.97,371.35
Px02720001346_00000_100094_36,371.35,HC MS SLING PATIENT REPOSITION,OP,272,241.38,129.97,371.35
Px02720001350_00000_100094_36,352.55,HC MS TRAY CATHETERIZATION LUBRISIL IC 14FR 350ML,IP,272,229.16,123.39,352.55
Px02720001350_00000_100094_36,352.55,HC MS TRAY CATHETERIZATION LUBRISIL IC 14FR 350ML,OP,272,229.16,123.39,352.55
Px02720001351_00000_100094_36,181.67,HC MS TRAY CATHETERIZATION TUBE,IP,272,118.09,63.58,181.67
Px02720001351_00000_100094_36,181.67,HC MS TRAY CATHETERIZATION TUBE,OP,272,118.09,63.58,181.67
Px02720001352_00000_100094_36,147.02,HC MS CANNULA PERFUSION OD28 FR PERIPHERAL VENOUS,IP,272,95.56,51.46,147.02
Px02720001352_00000_100094_36,147.02,HC MS CANNULA PERFUSION OD28 FR PERIPHERAL VENOUS,OP,272,95.56,51.46,147.02
Px02720001353_A4340_100094_36,53.35,HC MS CATH FOLEY COUDE 2WAY 22FR 5CC,IP,272,34.68,18.67,53.35
Px02720001353_A4340_100094_36,53.35,HC MS CATH FOLEY COUDE 2WAY 22FR 5CC,OP,272,34.68,18.67,53.35
Px02720001354_A4340_100094_36,56.82,HC MS CATH FOLEY COUDE 2WAY 16FR 5CC,IP,272,36.93,19.89,56.82
Px02720001354_A4340_100094_36,56.82,HC MS CATH FOLEY COUDE 2WAY 16FR 5CC,OP,272,36.93,19.89,56.82
Px02720001355_A4340_100094_36,45.49,HC MS CATH FOLEY COUDE 2WAY 14FR 5CC,IP,272,29.57,15.92,45.49
Px02720001355_A4340_100094_36,45.49,HC MS CATH FOLEY COUDE 2WAY 14FR 5CC,OP,272,29.57,15.92,45.49
Px02720001358_A4340_100094_36,36.85,HC MS CATH FOLEY 2WAY 8FR 3CC,IP,272,23.95,12.9,36.85
Px02720001358_A4340_100094_36,36.85,HC MS CATH FOLEY 2WAY 8FR 3CC,OP,272,23.95,12.9,36.85
Px02720001360_00000_100094_36,226.93,HC MS DRESSING VAC SIMPLACE 17 X 145CM 175CM THICK,IP,272,147.5,79.43,226.93
Px02720001360_00000_100094_36,226.93,HC MS DRESSING VAC SIMPLACE 17 X 145CM 175CM THICK,OP,272,147.5,79.43,226.93
Px02720001364_00000_100094_36,214.45,HC NDL HAWKINS III ECHOGENC TP 20G 10CM,IP,272,139.39,75.06,214.45
Px02720001364_00000_100094_36,214.45,HC NDL HAWKINS III ECHOGENC TP 20G 10CM,OP,272,139.39,75.06,214.45
Px02720002003_00000_100094_36,1975,HC MSSENSOR ACUMENT IQ WITH VAMP ADULT SYS,IP,272,1283.75,691.25,1975
Px02720002003_00000_100094_36,1975,HC MSSENSOR ACUMENT IQ WITH VAMP ADULT SYS,OP,272,1283.75,691.25,1975
Px02740000500_L8501_100094_36,403,HC VALVE TRACH PASSEY MUIR,IP,274,261.95,141.05,403
Px02740000500_L8501_100094_36,403,HC VALVE TRACH PASSEY MUIR,OP,274,261.95,141.05,403
Px02740000501_L3809_100094_36,87.3,HC SPLINT SPICA THUMB RHINO,IP,274,56.75,30.55,87.3
Px02740000501_L3809_100094_36,87.3,HC SPLINT SPICA THUMB RHINO,OP,274,56.75,30.55,152.78
Px02740000502_L4350_100094_36,88.7,HC ER BRACE ANKLE STANDARD,IP,274,57.66,31.04,88.7
Px02740000502_L4350_100094_36,88.7,HC ER BRACE ANKLE STANDARD,OP,274,57.66,31.04,155.22
Px02740000504_L4386_100094_36,128,HC BOOT WALK NONPNEUM PREFB CUST,IP,274,83.2,44.8,128
Px02740000504_L4386_100094_36,128,HC BOOT WALK NONPNEUM PREFB CUST,OP,274,83.2,44.8,224
Px02740000507_L0621_100094_36,630,HC DEVICE PELVIC BINDER,IP,274,409.5,220.5,630
Px02740000507_L0621_100094_36,630,HC DEVICE PELVIC BINDER,OP,274,409.5,75.94,630
Px02740000508_L1830_100094_36,134,HC IMMOBILIZER KNEE CONTOUR STAY,IP,274,87.1,46.9,134
Px02740000508_L1830_100094_36,134,HC IMMOBILIZER KNEE CONTOUR STAY,OP,274,87.1,46.9,146.7
Px02740000509_L1830_100094_36,95.3,HC IMMOBILIZER KNEE 3 PANEL,IP,274,61.95,33.35,95.3
Px02740000509_L1830_100094_36,95.3,HC IMMOBILIZER KNEE 3 PANEL,OP,274,61.95,33.35,146.7
Px02740000510_L4386_100094_36,222,HC WALKER LOWER LEG ACTIMOVE,IP,274,144.3,77.7,222
Px02740000510_L4386_100094_36,222,HC WALKER LOWER LEG ACTIMOVE,OP,274,144.3,77.7,319.9
Px02740000511_L0172_100094_36,157.5,HC COLLAR ASPEN UNIV,IP,274,102.38,55.13,157.5
Px02740000511_L0172_100094_36,157.5,HC COLLAR ASPEN UNIV,OP,274,102.38,55.13,275.63
Px02740000512_L0627_100094_36,429,HC LUMBAR BRACE HORIZON 627,IP,274,278.85,150.15,429
Px02740000512_L0627_100094_36,429,HC LUMBAR BRACE HORIZON 627,OP,274,278.85,150.15,750.75
Px02740000513_L1830_100094_36,118,HC IMMOB KNEE TRIM 19IN,IP,274,76.7,41.3,118
Px02740000513_L1830_100094_36,118,HC IMMOB KNEE TRIM 19IN,OP,274,76.7,41.3,146.7
Px02740000521_L3650_100094_36,58.1,HC SLING AND SWATHE UNIVERSAL,IP,274,37.77,20.34,58.1
Px02740000521_L3650_100094_36,58.1,HC SLING AND SWATHE UNIVERSAL,OP,274,37.77,20.34,101.67
Px02740000524_L1830_100094_36,134,HC MS IMMOBILIZER KNEE CONTOUR STAY 24 IN,IP,274,87.1,46.9,134
Px02740000524_L1830_100094_36,134,HC MS IMMOBILIZER KNEE CONTOUR STAY 24 IN,OP,274,87.1,46.9,146.7
Px02740000525_L1830_100094_36,118,HC MS IMMOBILIZER KNEE CONTOUR STAY 19 IN,IP,274,76.7,41.3,118
Px02740000525_L1830_100094_36,118,HC MS IMMOBILIZER KNEE CONTOUR STAY 19 IN,OP,274,76.7,41.3,146.7
Px02740000530_L0172_100094_36,157.5,HC MS COLLAR ASPEN VISTA  RIGID 2 PIECE,IP,274,102.38,55.13,157.5
Px02740000530_L0172_100094_36,157.5,HC MS COLLAR ASPEN VISTA  RIGID 2 PIECE,OP,274,102.38,55.13,275.63
Px02740000531_L0172_100094_36,100,HC MS COLLAR VISTA BACK PANEL,IP,274,65,35,100
Px02740000531_L0172_100094_36,100,HC MS COLLAR VISTA BACK PANEL,OP,274,65,35,175
Px02740000532_L0172_100094_36,189,HC MS COLLAR ASPEN INFANT/CHILD,IP,274,122.85,66.15,189
Px02740000532_L0172_100094_36,189,HC MS COLLAR ASPEN INFANT/CHILD,OP,274,122.85,66.15,286.95
Px02740000539_L3980_100094_36,153,HC IMMOBILIZER HURMERAL CUFF,IP,274,99.45,53.55,153
Px02740000539_L3980_100094_36,153,HC IMMOBILIZER HURMERAL CUFF,OP,274,99.45,53.55,267.75
Px02740000603_L4360_100094_36,128,HC MS BOOT WALKIN PNEUMATIC/VACUUM XSMXLG,IP,274,83.2,44.8,128
Px02740000603_L4360_100094_36,128,HC MS BOOT WALKIN PNEUMATIC/VACUUM XSMXLG,OP,274,83.2,44.8,224
Px02740000604_L3761_100094_36,414.3,HC MS ELBOW ORTHOSIS W/ADJ LOCK JOINTS PREFAB,IP,274,269.3,145,414.3
